placekey,parent_placekey,location_name,safegraph_brand_ids,brands,top_category,sub_category,naics_code,latitude,longitude,street_address,city,region,postal_code,iso_country_code,phone_number,open_hours,category_tags,opened_on,closed_on,tracking_closed_since,geometry_type
zzw-222@5qd-2j8-7wk,zzw-223@5qd-2j8-7wk,Wendy's,SG_BRAND_962f9b1d1de0bf5b87f4782eafcfd5e5,Wendy's,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,41.307421,-112.021341,1750 W 2700 N,Farr West,UT,84404,US,+18017379686,"{ ""Mon"": [[""10:30"", ""20:00""]], ""Tue"": [[""10:30"", ""20:00""]], ""Wed"": [[""10:30"", ""20:00""]], ""Thu"": [[""10:30"", ""20:00""]], ""Fri"": [[""10:30"", ""20:00""]], ""Sat"": [[""10:30"", ""20:00""]], ""Sun"": [[""10:30"", ""20:00""]] }","Counter Service,Late Night,Lunch,Fast Food,Drive Through,Breakfast,Dinner,Burgers",,,2019-07-01,POLYGON
zzw-222@5qd-2rs-j9z,,Spring Garage Door,"","",Other Specialty Trade Contractors,,2389,41.171573,-112.098217,4904 W 5100 S,Hooper,UT,84315,US,+18016445264,,Garage Doors,,,2019-07-01,POLYGON
zzw-223@5qd-2j8-fs5,,Associated Food Stores,"","",Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,41.301503,-112.021422,1825 W 2550 N,Farr West,UT,84404,US,+18017868700,,"",,,2019-07-01,POLYGON
zzw-224@5qd-3rg-jgk,,Legacy Dermatology,"","",Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111,40.884469,-111.88763,320 W 500 S Ste 210,Bountiful,UT,84010,US,+18017979121,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""8:00"", ""17:00""]], ""Fri"": [[""7:30"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",Dermatology,,,2019-07-01,POLYGON
zzw-224@5qd-3rp-3t9,zzw-223@5qd-3rp-3nq,Fedex Office Print & Ship Center,SG_BRAND_51f62da8d76022e2,FedEx,Couriers and Express Delivery Services,Couriers and Express Delivery Services,492110,40.919001,-111.884113,221 W Parrish Ln,Centerville,UT,84014,US,+18012034552,"{ ""Mon"": [[""9:00"", ""19:00""]], ""Tue"": [[""9:00"", ""19:00""]], ""Wed"": [[""9:00"", ""19:00""]], ""Thu"": [[""9:00"", ""19:00""]], ""Fri"": [[""9:00"", ""19:00""]], ""Sat"": [[""9:00"", ""18:00""]], ""Sun"": [[""12:00"", ""16:00""]] }","Couriers,Mail Boxes,Packing Services,Packing Supplies",,,2019-07-01,POLYGON
zzy-222@5qc-zy7-59f,,Cinemark Layton and XD,"","",Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,41.080284,-111.980463,720 W 1500th N,Layton,UT,84040,US,,,"",,,2019-07-01,POLYGON
zzy-222@5qd-2bt-q4v,,Legacy Nature Trailhead Nature Preserve,"","","Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,40.88017,-111.943322,Legacy Pkwy,West Bountiful,UT,84087,US,,,Mountain Biking,,,2019-07-01,POLYGON
zzy-223@5qd-2n2-3bk,,South Fork Hardware,"","",Building Material and Supplies Dealers,,4441,41.254742,-111.760369,550 S Hwy 39,Huntsville,UT,84317,US,+18017454200,"{ ""Mon"": [[""9:00"", ""18:00""]], ""Tue"": [[""9:00"", ""18:00""]], ""Wed"": [[""9:00"", ""18:00""]], ""Thu"": [[""9:00"", ""18:00""]], ""Fri"": [[""9:00"", ""19:00""]], ""Sat"": [[""9:00"", ""18:00""]], ""Sun"": [[""10:00"", ""15:00""]] }",Hardware and Tools,,,2019-07-01,POLYGON
zzy-224@5qd-2ft-cnq,,Claire's,SG_BRAND_773253c441b75634,Claire's,Clothing Stores,Other Clothing Stores,448190,41.231886,-111.981064,1945 Wall Ave,Ogden,UT,84401,US,+18013929690,"{ ""Mon"": [[""12:00"", ""20:00""]], ""Tue"": [[""12:00"", ""20:00""]], ""Wed"": [[""12:00"", ""20:00""]], ""Thu"": [[""12:00"", ""20:00""]], ""Fri"": [[""11:00"", ""20:00""]], ""Sat"": [[""11:00"", ""20:00""]], ""Sun"": [[""11:00"", ""17:00""]] }","Toys,Accessories,Art Supplies,Jewelry,Piercing",2022-02-22,,2021-04-29,POLYGON
zzy-226@5qd-2gz-7kf,zzy-224@5qd-2gz-xdv,Express Factory Outlet,SG_BRAND_4c945c3dccbefc60,Express Factory Outlet,Clothing Stores,Family Clothing Stores,448140,41.195344,-111.981691,245 N Wall Ave,Ogden,UT,84404,US,+18013925226,"{ ""Mon"": [[""11:00"", ""19:00""]], ""Tue"": [[""11:00"", ""19:00""]], ""Wed"": [[""11:00"", ""19:00""]], ""Thu"": [[""11:00"", ""19:00""]], ""Fri"": [[""11:00"", ""19:00""]], ""Sat"": [[""11:00"", ""19:00""]], ""Sun"": [[""12:00"", ""18:00""]] }","",,,2019-07-01,POLYGON
zzy-22b@5qc-zy6-fxq,zzw-224@5qc-zy6-fxq,2 Love Boutiques,"","",Clothing Stores,,4481,41.078392,-111.977523,1201 N Hill Field Rd Layton Hills Mall,Layton,UT,84041,US,+18019673950,,Women's Clothing,,,2019-07-01,POLYGON
zzz-222@5qd-2gt-b49,,Slaterville Park,"","","Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.264315,-112.034628,250 N 2250 W St,Marriott-Slaterville,UT,84404,US,,,"",,,2019-07-01,POLYGON
zzz-222@5qd-3rn-z75,,Porter Walton Park,"","","Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,40.915824,-111.885002,93 S 400 W,Centerville,UT,84014,US,,,"",,,2019-07-01,POLYGON
222-222@5qd-22s-jy9,,Now Care Center,"","",Outpatient Care Centers,,6214,41.159452,-112.027203,1937 W 5700 S,Roy,UT,84067,US,+18017739380,,Family Doctor,,2020-01-15,2019-07-01,POLYGON
222-222@5qd-22v-b49,,AutoZone,SG_BRAND_87681bc51c663efbbf7272e0f1262e9b,AutoZone,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,441310,41.157901,-112.025485,5780 S 1900 W,Roy,UT,84067,US,+18017738800,"{ ""Mon"": [[""7:30"", ""21:00""]], ""Tue"": [[""7:30"", ""21:00""]], ""Wed"": [[""7:30"", ""21:00""]], ""Thu"": [[""7:30"", ""21:00""]], ""Fri"": [[""7:30"", ""22:00""]], ""Sat"": [[""7:30"", ""22:00""]], ""Sun"": [[""9:00"", ""20:00""]] }","Auto Parts,Auto Repair,Auto Upholstery,Batteries",,,2019-07-01,POLYGON
222-222@5qd-2gf-gzf,zzw-222@5qd-2gf-gzf,Fresh Market,SG_BRAND_2c0c58e0ba98ea34,Fresh Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110,41.229646,-111.946526,2044 Harrison Blvd,Ogden,UT,84401,US,+18013991304,"{ ""Mon"": [[""9:00"", ""21:00""]], ""Tue"": [], ""Wed"": [], ""Thu"": [], ""Fri"": [], ""Sat"": [[""9:00"", ""21:00""]], ""Sun"": [[""10:00"", ""19:00""]] }","Meats,Discount Store,Healthy Food,Beverages,Bakery",,,2019-07-01,POLYGON
222-223@5qc-zyc-btv,,Frankie's Tatoo Parlor,"","",Personal Care Services,Other Personal Care Services,812199,41.108254,-112.021099,360 S State St,Clearfield,UT,84015,US,+18017737651,,Tattoo,,,2019-07-01,POLYGON
222-226@5qd-2h4-djv,222-225@5qd-2h4-djv,Check City,SG_BRAND_2ef8341c9635f007,Check City,Activities Related to Credit Intermediation,Other Activities Related to Credit Intermediation,522390,41.176993,-112.002466,985 W Riverdale Rd,Riverdale,UT,84405,US,,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [], ""Thu"": [], ""Fri"": [[""9:00"", ""20:00""]], ""Sat"": [], ""Sun"": [] }","",,,2019-07-01,POLYGON
222-22j@5qd-2fp-nyv,,Claire's,SG_BRAND_773253c441b75634,Claire's,Clothing Stores,Other Clothing Stores,448190,41.269534,-111.972858,534 N Harrisville Rd,Harrisville,UT,84404,US,+18017827667,"{ ""Mon"": [[""12:00"", ""20:00""]], ""Tue"": [[""12:00"", ""20:00""]], ""Wed"": [[""12:00"", ""20:00""]], ""Thu"": [[""12:00"", ""20:00""]], ""Fri"": [[""11:00"", ""20:00""]], ""Sat"": [[""11:00"", ""20:00""]], ""Sun"": [[""11:00"", ""17:00""]] }","Toys,Accessories,Art Supplies,Jewelry,Piercing",2022-03-07,,2021-04-29,POLYGON
223-222@5qc-zzx-pvz,223-223@5qc-zzx-pvz,Ligori's Pizza & Pasta,"","",Restaurants and Other Eating Places,Full-Service Restaurants,722511,41.1765,-111.947249,4780 Old Post Rd,Ogden,UT,84403,US,+18017520236,"{ ""Mon"": [[""10:30"", ""21:00""]], ""Tue"": [[""10:30"", ""21:00""]], ""Wed"": [[""10:30"", ""21:00""]], ""Thu"": [[""10:30"", ""21:00""]], ""Fri"": [[""10:30"", ""22:00""]], ""Sat"": [[""10:30"", ""22:00""]], ""Sun"": [] }","Italian Food,Pizza",,,2019-07-01,POLYGON
223-222@5qd-2gz-skf,,Cycle Gear,SG_BRAND_4ca81624987b6e96994a013abd06ec05,Cycle Gear,"Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods Stores,451110,41.188364,-111.984971,4151 Riverdale Rd,Riverdale,UT,84405,US,+13854920066,,"",,,2019-07-01,POLYGON
223-222@5qd-2kt-9mk,,Stauffer's Towing & Recovery,"","",Support Activities for Road Transportation,Motor Vehicle Towing,488410,41.14361,-111.776611,4132 W 5800 N,Mountain Green,UT,84050,US,,,Towing,,,2019-07-01,POLYGON
223-223@5qd-3rg-dvz,zzy-222@5qd-3pw-5mk,Wingers Restaurant & Alehouse,"","",Restaurants and Other Eating Places,Full-Service Restaurants,722511,40.891842,-111.892568,255 N 500 W,West Bountiful,UT,84010,US,+18016838343,,"American Food,Bar or Pub,Chicken Wings,Late Night,Sports Bar",,,2019-07-01,POLYGON
223-225@5qc-zyn-8sq,,Lee Gary D MD Family Practice,"","",Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111,41.040606,-111.945464,380 N 400 W,Kaysville,UT,84037,US,,,"Family Doctor,Internal Medicine,Obstetrician-Gynecologist",,,2019-07-01,POLYGON
224-222@5qc-zzc-yy9,,Kaysville Pediatric Dental and Orthodontics,"","",Offices of Dentists,Offices of Dentists,621210,41.038241,-111.980436,2025 W 200 N Ste 1,Kaysville,UT,84037,US,+18015443323,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""17:00""]], ""Fri"": [[""8:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }","Orthodontists,Pediatric Dentists",,,2019-07-01,POLYGON
224-224@5qd-3px-p9z,,Dedecker Troy DDS,"","",Offices of Dentists,Offices of Dentists,621210,40.87506,-111.87543,1480 S Orchard Dr,Bountiful,UT,84010,US,,,"",,,2019-07-01,POLYGON
226-222@5qd-3pv-3t9,,Fluid Advertising,"","","Management, Scientific, and Technical Consulting Services",,5416,40.878574,-111.89099,1065 S 500 W,Bountiful,UT,84010,US,+18012959820,,"",,,2019-07-01,POLYGON
226-222@5qd-3rp-5j9,,Lone Wolf Auto,"","",Automotive Repair and Maintenance,,8111,40.92237,-111.894495,456 N 1100 W,Centerville,UT,84014,US,+18012953747,"{ ""Mon"": [[""8:30"", ""18:00""]], ""Tue"": [[""8:30"", ""18:00""]], ""Wed"": [[""8:30"", ""18:00""]], ""Thu"": [[""8:30"", ""18:00""]], ""Fri"": [[""8:30"", ""18:00""]], ""Sat"": [[""9:00"", ""17:00""]], ""Sun"": [] }",Auto Repair,,,2019-07-01,POLYGON
227-222@5qd-2dm-3qz,zzw-222@5qd-2dm-3wk,Claire's,SG_BRAND_773253c441b75634,Claire's,Clothing Stores,Other Clothing Stores,448190,40.982809,-111.906662,877 W East Promontory # SPC H105,Farmington,UT,84025,US,+18014510440,"{ ""Mon"": [[""10:00"", ""21:00""]], ""Tue"": [[""10:00"", ""21:00""]], ""Wed"": [[""10:00"", ""21:00""]], ""Thu"": [[""10:00"", ""21:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""12:00"", ""18:00""]], ""Sun"": [[""12:00"", ""18:00""]] }","Toys,Accessories,Art Supplies,Jewelry,Piercing",,,2021-04-29,POLYGON
227-222@5qd-2gf-789,,Camelot Apartments,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,41.225735,-111.961192,2236 Madison Ave # 2248,Ogden,UT,84401,US,,,"",,,2019-07-01,POLYGON
228-222@5qd-3rn-xyv,,Ron's Service Sta,"","",Automotive Repair and Maintenance,,8111,40.920075,-111.878756,275 N Main St,Centerville,UT,84014,US,+18012953648,,"",,,2019-07-01,POLYGON
228-223@5qc-zys-hwk,,Walgreens,SG_BRAND_63ea689e38887d2a25b1f57a6f86748f,Walgreens,Health and Personal Care Stores,Pharmacies and Drug Stores,446110,41.072419,-111.948802,860 N Fairfield Rd,Layton,UT,84041,US,+18015466352,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }","Diagnostic Services,Medical Supplies,Vitamins and Supplements,Opticians,Convenience Store",,2021-04-20,2019-07-01,POLYGON
229-223@5qd-24g-7yv,,Scott L Research Inc,"","",Offices of Other Health Practitioners,Offices of All Other Miscellaneous Health Practitioners,621399,41.041793,-111.947892,451 N Main St,Kaysville,UT,84037,US,+18014443881,,Nutritionists,,,2019-07-01,POLYGON
22d-222@5qd-2h2-b49,,Neighborhood Plumbing Heating and Air,"","",Building Equipment Contractors,,2382,41.197249,-111.993714,3527 S 575 W,Riverdale,UT,84405,US,+13852316031,,"HVAC,Plumbing",,,2019-07-01,POLYGON
22d-223@5qd-24g-7qz,,Bowman's Market Pharmacy,"","",Health and Personal Care Stores,Pharmacies and Drug Stores,446110,40.985959,-111.887181,326 N Main St,Kaysville,UT,84037,US,+18015441462,,Medical Supplies,,,2019-07-01,POLYGON
22j-222@5qd-24m-k9f,,Beehive Plumbing Kaysville,"","",Building Equipment Contractors,,2382,41.0247,-111.925315,671 S 550 E,Kaysville,UT,84037,US,+18015465357,,"Hydro Jetting,Plumbing,Water Heater Services",,,2019-07-01,POLYGON
22k-222@5qd-3rg-vcq,,The OCD & Anxiety Treatment Center,"","",Offices of Other Health Practitioners,Offices of Mental Health Practitioners (except Physicians),621330,40.904505,-111.879423,1459 N Main St Ste 100,Bountiful,UT,84010,US,+18012982000,,Mental Health,,,2019-07-01,POLYGON
232-222@5qd-2dm-3qz,zzw-222@5qd-2dm-3wk,Massey's Bail Bonds,"","",Other Personal Services,All Other Personal Services,812990,40.983488,-111.90716,164 N West Promontory,Farmington,UT,84025,US,+18013819470,,Bail Bonds,,,2019-07-01,POLYGON
zzw-222@5qc-dpx-v9f,,K W Excavation,"","",Remediation and Other Waste Management Services,Septic Tank and Related Services,562991,41.038208,-111.678806,131 N State St,Morgan,UT,84050,US,+18018293182,,Excavation,,,2019-07-01,POLYGON
zzw-222@5qc-zy7-99f,,Auto Crafters Auto Body & Paint,"","",Automotive Repair and Maintenance,,8111,41.075385,-111.99574,1600 W,Layton,UT,84040,US,+18015930099,,"Body Shops,Towing",,,2019-07-01,POLYGON
zzw-222@5qd-22q-k4v,,From Our Home To Yours,"","","Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores",453220,41.145526,-112.065067,2201 N 2000 W Ste B,Clinton,UT,84015,US,+18017732826,"{ ""Mon"": [[""10:00"", ""19:00""]], ""Tue"": [[""10:00"", ""19:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""10:00"", ""19:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [] }",Home Decor,,,2019-07-01,POLYGON
zzw-222@5qd-2h7-yn5,zzy-224@5qd-2h7-yn5,Shandelier Salon & Spa,"","",Personal Care Services,"Hair, Nail, and Skin Care Services",81211,41.223614,-111.972198,2355 Kiesel Ave,Ogden,UT,84401,US,,"{ ""Mon"": [], ""Tue"": [[""9:00"", ""18:00""]], ""Wed"": [[""9:00"", ""18:00""]], ""Thu"": [[""9:00"", ""18:00""]], ""Fri"": [[""9:00"", ""18:00""]], ""Sat"": [[""9:00"", ""14:00""]], ""Sun"": [] }",Skin Care,,,2019-07-01,POLYGON
zzw-222@5qd-3rp-2ff,,O'Reilly Auto Parts,SG_BRAND_8e5762f2bca5e0a62ef5da4b78de3ed5,O'Reilly Auto Parts,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,441310,40.921213,-111.882159,205 W Parrish Ln,Centerville,UT,84014,US,+18012944978,"{ ""Mon"": [[""7:30"", ""22:00""]], ""Tue"": [[""7:30"", ""22:00""]], ""Wed"": [[""7:30"", ""22:00""]], ""Thu"": [[""7:30"", ""22:00""]], ""Fri"": [[""7:30"", ""22:00""]], ""Sat"": [[""7:30"", ""22:00""]], ""Sun"": [[""9:00"", ""20:00""]] }","Batteries,Tires,Oil Changes,Hardware and Tools,Auto Parts",,,2019-07-01,POLYGON
zzw-223@5qc-zzr-d9z,,Lance A Albrechtsen DDS,"","",Offices of Dentists,Offices of Dentists,621210,41.160196,-111.942941,5677 S 1475 E Ste 2A,South Ogden,UT,84403,US,+18014799800,"{ ""Mon"": [[""7:30"", ""16:30""]], ""Tue"": [[""7:30"", ""16:30""]], ""Wed"": [[""7:30"", ""16:30""]], ""Thu"": [[""7:30"", ""16:30""]], ""Fri"": [], ""Sat"": [], ""Sun"": [] }",Orthodontists,,,2019-07-01,POLYGON
zzw-223@5qd-2bq-y9z,,Inkwise Graphics,"","",Printing and Related Support Activities,,3231,40.88458,-111.912686,1116 W 500 S Ste 1,West Bountiful,UT,84087,US,+18082207976,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }","Copy Shop,Graphic Design,Vehicle Wraps",,,2019-07-01,POLYGON
zzw-223@5qd-2dm-s3q,zzw-222@5qd-2dm-3wk,Madbrook Donuts,"","",Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,722515,40.984054,-111.906019,320 N Station Pkwy Ste 100,Farmington,UT,84025,US,,"{ ""Mon"": [[""10:00"", ""21:00""]], ""Tue"": [[""10:00"", ""21:00""]], ""Wed"": [[""10:00"", ""21:00""]], ""Thu"": [[""10:00"", ""21:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""21:00""]], ""Sun"": [[""12:00"", ""18:00""]] }","Coffee Shop,Deli,Donut Shop",,,2019-07-01,POLYGON
zzw-223@5qd-3rg-jgk,,Blake's Barbershop,"","",Personal Care Services,"Hair, Nail, and Skin Care Services",81211,40.884483,-111.887879,320 W 500 S Ste 130,Bountiful,UT,84010,US,+18019135362,"{ ""Mon"": [], ""Tue"": [[""9:00"", ""18:00""]], ""Wed"": [[""9:00"", ""18:00""]], ""Thu"": [[""9:00"", ""18:00""]], ""Fri"": [[""9:00"", ""18:00""]], ""Sat"": [[""9:00"", ""16:00""]], ""Sun"": [] }",Barber,,,2019-07-01,POLYGON
zzw-224@5qd-222-qfz,zzw-226@5qd-222-qfz,Associates In Radiology,"","",Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111,41.164448,-111.969792,5475 S 500 E,Washington Terrace,UT,84405,US,+18014792450,,Radiologists,,,2019-07-01,POLYGON
zzw-227@5qd-3pv-4gk,,TitleMax,SG_BRAND_6377867d8602c31f,TitleMax,Nondepository Credit Intermediation,Consumer Lending,522291,40.884445,-111.890822,426 W 500 S,Bountiful,UT,84010,US,+18013356997,"{ ""Mon"": [[""10:00"", ""19:00""]], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""19:00""]], ""Sat"": [[""10:00"", ""14:00""]], ""Sun"": [] }","Installment Loans,Title Loans",,,2019-07-01,POLYGON
zzy-222@5qd-2hc-y9z,,Rocky Mountain Roll Dj,"","",Other Personal Services,All Other Personal Services,812990,41.319688,-111.96109,3100 N 600 E,North Ogden,UT,84414,US,+18012007240,,Djs,,,2019-07-01,POLYGON
zzy-223@5qc-zy4-t35,,Polyexcel Llc,"","",Other Miscellaneous Manufacturing,,3399,41.092449,-112.016902,Freeport Center,Clearfield,UT,84016,US,+18017283888,,"",,,2019-07-01,POLYGON
zzy-224@5qc-zys-tvz,zzw-224@5qc-zy6-fxq,Spencer's,SG_BRAND_13e41b06e3cf22f4ef6b7546456e14e7,Spencer's,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores",453220,41.078324,-111.977159,Layton Hills Mall Suite 2036 1201 North Hill Field,Layton,UT,84041,US,,"{ ""Mon"": [[""10:00"", ""21:00""]], ""Tue"": [[""10:00"", ""21:00""]], ""Wed"": [[""10:00"", ""21:00""]], ""Thu"": [[""10:00"", ""21:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""21:00""]], ""Sun"": [[""12:00"", ""18:00""]] }","",,,2019-07-01,POLYGON
zzz-222@5qd-2gf-4gk,,Lester Park,"","","Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,41.221551,-111.963104,652 25th St,Ogden,UT,84401,US,,,"",,,2019-07-01,POLYGON
zzz-222@5qd-3pv-bzf,,Brick Yard Park,"","","Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,40.877097,-111.887072,Brick Yard Park,Bountiful,UT,84010,US,,,"",,,2019-07-01,POLYGON
zzz-222@5qd-3py-94v,,Morning Side Park,"","","Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190,40.867916,-111.907589,South 925 West,Woods Cross,UT,84087,US,,,"",,,2019-07-01,POLYGON
222-222@5qc-zym-66k,,RB's One Stop,"","",Gasoline Stations,Gasoline Stations with Convenience Stores,447110,41.032843,-111.937427,135 S Main St,Kaysville,UT,84037,US,,"{ ""Mon"": [[""6:00"", ""23:00""]], ""Tue"": [[""6:00"", ""23:00""]], ""Wed"": [[""6:00"", ""23:00""]], ""Thu"": [[""6:00"", ""23:00""]], ""Fri"": [[""6:00"", ""23:00""]], ""Sat"": [[""6:00"", ""23:00""]], ""Sun"": [] }","",,,2019-07-01,POLYGON
222-222@5qd-22r-4qf,,C & M Tires,"","","Automotive Parts, Accessories, and Tire Stores",Tire Dealers,441320,41.121547,-112.0256,548 N Main St,Clearfield,UT,84015,US,+18017738159,"{ ""Mon"": [[""8:00"", ""18:00""]], ""Tue"": [[""8:00"", ""18:00""]], ""Wed"": [[""8:00"", ""18:00""]], ""Thu"": [[""8:00"", ""18:00""]], ""Fri"": [[""8:00"", ""18:00""]], ""Sat"": [[""8:00"", ""17:00""]], ""Sun"": [] }","Oil Changes,Tires,Transmission Repair",,,2019-07-01,POLYGON
222-222@5qd-22v-bc5,,EZPAWN,SG_BRAND_cb8de9441038f5cd444af4249de13de2,EZPAWN,Nondepository Credit Intermediation,All Other Nondepository Credit Intermediation,522298,41.159946,-112.025585,5672 S 1900 W,Roy,UT,84067,US,+18014168284,"{ ""Mon"": [[""9:00"", ""19:00""]], ""Tue"": [[""9:00"", ""19:00""]], ""Wed"": [[""9:00"", ""19:00""]], ""Thu"": [[""9:00"", ""19:00""]], ""Fri"": [[""9:00"", ""19:00""]], ""Sat"": [[""9:00"", ""18:00""]], ""Sun"": [[""12:00"", ""17:00""]] }","Electronics,Antiques,Pawn,Jewelry,Appraisal Services",,,2019-07-01,POLYGON
222-222@5qd-2ft-dvz,,Coleman Knitting Mills Inc,"","",Other Miscellaneous Manufacturing,,3399,41.23659,-111.977558,127 17th St,Ogden,UT,84404,US,+18016212072,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }","",,,2019-07-01,POLYGON
222-222@5qd-2gz-575,,Chick-fil-A,SG_BRAND_4b56bb21dd2aebd521e2ffff47f524fb,Chick-fil-A,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,41.190496,-111.982171,4067 Riverdale Rd,Riverdale,UT,84405,US,+18013940661,"{ ""Mon"": [[""6:30"", ""22:00""]], ""Tue"": [[""6:30"", ""22:00""]], ""Wed"": [[""6:30"", ""22:00""]], ""Thu"": [[""6:30"", ""22:00""]], ""Fri"": [[""6:30"", ""22:00""]], ""Sat"": [[""6:30"", ""22:00""]], ""Sun"": [] }","Counter Service,Lunch,Fast Food,Drive Through,Breakfast,Dinner,Burgers",,,2019-07-01,POLYGON
222-222@5qd-2h9-j9z,,Horsley Co,"","",Other Miscellaneous Manufacturing,,3399,41.214734,-112.022979,1774 W 2800 S,Ogden,UT,84401,US,+18016270810,,"",,,2019-07-01,POLYGON
222-222@5qd-2rs-nwk,,Hands Across Borders,"","",Religious Organizations,Religious Organizations,813110,41.161318,-112.087232,5609 S 4300 W,Hooper,UT,84315,US,,,"Churches,Hindu Temple,Mosque,Sikh Temple,Synagogues",,,2019-07-01,POLYGON
222-222@5qd-3rp-6tv,,Park At Legacy Trails,"","",Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,40.919407,-111.899489,305 N 1300 W,Centerville,UT,84014,US,,,"",,,2019-07-01,POLYGON
222-223@5qc-zy2-fpv,222-225@5qc-zy2-fpv,Domino's Pizza,SG_BRAND_da46ad6f82825669a56b44d32564dff8,Domino's Pizza,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,41.111471,-111.982463,7440 6th St,Hill AFB,UT,84056,US,+18017733023,"{ ""Mon"": [[""10:00"", ""20:00""]], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""22:00""]], ""Sat"": [[""10:00"", ""22:00""]], ""Sun"": [[""10:00"", ""21:00""]] }","Counter Service,Pizza,Sandwich Shop,Lunch,Dinner",,,2019-07-01,POLYGON
